관광지ID,업소명,분류,맛집시도,맛집시군구,현지인순위,외지인순위,원본맛집파일,표준시도,표준시군구,표준구
b2c75b0119042d23715ad02e64294008,퐝물회,전문음식,경상북도,포항시 북구,70.0,21.0,포항시+북구_현지인외지인맛집_최종.csv,경상북도,포항시,북구
b2c77bd76d4e6bf4b5b06e35628255c7,구림식당,한식,전라남도,영암군,35.0,47.0,영암군_현지인외지인맛집_최종.csv,전라남도,영암군,
b2cb8e2b94a46b25e7b430c6ebdb6ce7,진시황감자탕,한식,인천광역시,연수구,19.0,15.0,연수구_현지인외지인맛집_최종.csv,인천광역시,연수구,
b2cd7bc26df3f3809a720eb55dcfe2f3,갈매기식당,한식,충청북도,단양군,37.0,46.0,단양군_현지인외지인맛집_최종.csv,충청북도,단양군,
b2ce162515afdfe5a43e4a25e190b13c,형제초밥,외국식,경기도,오산시,79.0,,오산시_현지인외지인맛집_최종.csv,경기도,오산시,
b2cebf0d288931c3311aecd47a49d361,금룡[중식],외국식,강원특별자치도,원주시,62.0,63.0,원주시_현지인외지인맛집_최종.csv,강원특별자치도,원주시,
b2d193e6b738fbd48267e433981b11f1,옥당순대,한식,대전광역시,서구,95.0,,서구_현지인외지인맛집_최종.csv,대전광역시,서구,
b2d1dfe4b4460c6822ffcc07ca7cf90b,미포집송정직영점,전문음식,부산광역시,해운대구,,86.0,해운대구_현지인외지인맛집_최종.csv,부산광역시,해운대구,
b2db34431f96b2c53a4a2952aeb8e9f5,갈비만부산점,한식,부산광역시,연제구,90.0,91.0,연제구_현지인외지인맛집_최종.csv,부산광역시,연제구,
b2e2d4a6d03003d6043667a30f92e2e1,월야88장어,전문음식,전라남도,함평군,26.0,26.0,함평군_현지인외지인맛집_최종.csv,전라남도,함평군,
b2e57825fa81a0e443699065b0fa73ea,쏘자토스트의령점,간이음식,경상남도,의령군,35.0,,의령군_현지인외지인맛집_최종.csv,경상남도,의령군,
b2e772f00e2fff4b143e213607a57244,다올,카페/찻집,전북특별자치도,장수군,,90.0,장수군_현지인외지인맛집_최종.csv,전북특별자치도,장수군,
b2e8e0cdb21c96c3835c18cd067f396c,구드래한우타운,한식,충청남도,부여군,25.0,29.0,부여군_현지인외지인맛집_최종.csv,충청남도,부여군,
b2ea2804e0073136bc97b4bb898002ed,수하반딧불이휴게소식당,한식,경상북도,영양군,73.0,65.0,영양군_현지인외지인맛집_최종.csv,경상북도,영양군,
b2f020ca87c23aa70c3d4007f118d261,언더커피,카페/찻집,부산광역시,부산진구,88.0,,부산진구_현지인외지인맛집_최종.csv,부산광역시,부산진구,
b2f56e374d99d0e24c44cad0149ae924,엘마노,전문음식,충청남도,당진시,43.0,,당진시_현지인외지인맛집_최종.csv,충청남도,당진시,
b2fdba5e7d7e20a4d891daad57de6dc1,산청흑돼지,한식,경상남도,진주시,94.0,40.0,진주시_현지인외지인맛집_최종.csv,경상남도,진주시,
b300a772afaba3d48dab86106cb3293f,앳니스,카페/찻집,충청남도,천안시 동남구,49.0,74.0,천안시+동남구_현지인외지인맛집_최종.csv,충청남도,천안시,동남구
b30123594d7e977e948d3edb22bbc1cb,싱글핀에일웍스,간이음식,강원특별자치도,양양군,23.0,24.0,양양군_현지인외지인맛집_최종.csv,강원특별자치도,양양군,
b306e08dee496507f11761feb516e295,한우촌본점,한식,광주광역시,서구,87.0,58.0,서구_현지인외지인맛집_최종.csv,광주광역시,서구,
b306fc7c8c9285cbc9b012af43d4eeac,약초꾼한방삼계탕,한식,충청북도,진천군,93.0,,진천군_현지인외지인맛집_최종.csv,충청북도,진천군,
b309a27b5a6c38e77a01f6e07f387cad,삼대장,한식,강원특별자치도,화천군,61.0,59.0,화천군_현지인외지인맛집_최종.csv,강원특별자치도,화천군,
b30a11caab1f778f3e7548a0edb0165b,핸즈커피수성못점,카페/찻집,대구광역시,수성구,58.0,21.0,수성구_현지인외지인맛집_최종.csv,대구광역시,수성구,
b30bcfc9fc1fd0df812f5867ef1e3de4,샤브플란트,전문음식,인천광역시,남동구,,88.0,남동구_현지인외지인맛집_최종.csv,인천광역시,남동구,
b30fa99c30968b9cf4da08c9cc057a65,차현희순두부청국장본점,한식,강원특별자치도,강릉시,8.0,8.0,강릉시_현지인외지인맛집_최종.csv,강원특별자치도,강릉시,
b310388b203994cda5a30ef23a753f87,소라횟집,전문음식,전라남도,완도군,39.0,39.0,완도군_현지인외지인맛집_최종.csv,전라남도,완도군,
b3134fa56aa539244be0a2b77a2a57c3,횡성한우곰탕,한식,강원특별자치도,횡성군,77.0,54.0,횡성군_현지인외지인맛집_최종.csv,강원특별자치도,횡성군,
b314be6c6d8ae15f149686f1af08621f,망양정해물칼국수,한식,경상북도,울진군,12.0,9.0,울진군_현지인외지인맛집_최종.csv,경상북도,울진군,
b3169785d6c3661cf18409d49ef4d462,마파람해물찜해물탕구서본점,한식,부산광역시,금정구,13.0,17.0,금정구_현지인외지인맛집_최종.csv,부산광역시,금정구,
b31cbf6ca3accebd04e12e003e9c78c9,연창순두부,한식,강원특별자치도,원주시,,75.0,원주시_현지인외지인맛집_최종.csv,강원특별자치도,원주시,
b31d231e91d7cfcb2938751527e48f28,천년면가교동짬뽕융건릉본점 [중식],외국식,경기도,화성시 병점구,28.0,40.0,화성시+병점구_현지인외지인맛집_최종.csv,경기도,화성시,병점구
b3201981ce9ed42ad9d86390cf4eeb7c,울산회식당,전문음식,경상북도,울진군,11.0,13.0,울진군_현지인외지인맛집_최종.csv,경상북도,울진군,
b324d40a4bfac8b06c4f413dbe06db90,만석닭강정본점,간이음식,강원특별자치도,속초시,2.0,2.0,속초시_현지인외지인맛집_최종.csv,강원특별자치도,속초시,
b3264074190d25348379c72a7f849d02,뚜에이오,전문음식,경기도,성남시 분당구,88.0,,성남시+분당구_현지인외지인맛집_최종.csv,경기도,성남시,분당구
b32b3a90774781742ae434c661f452cd,동인[중식],외국식,대구광역시,서구,61.0,66.0,서구_현지인외지인맛집_최종.csv,대구광역시,서구,
b3354071690cf78596b6298fcb169e5f,밥상마당,한식,경상남도,통영시,,99.0,통영시_현지인외지인맛집_최종.csv,경상남도,통영시,
b33add461981646c733e58ad1f6b4e93,이월원조뼈해장국,한식,충청북도,진천군,60.0,23.0,진천군_현지인외지인맛집_최종.csv,충청북도,진천군,
b33e46ec5b885301f0d14a24cf142339,용암추어탕본점,한식,강원특별자치도,화천군,70.0,57.0,화천군_현지인외지인맛집_최종.csv,강원특별자치도,화천군,
b33ea808532175dad9ca40ae15b32630,라츠라멘,외국식,대구광역시,중구,65.0,76.0,중구_현지인외지인맛집_최종.csv,대구광역시,중구,
b34469f8cd8c9e527b515c94d45cdbff,은하정,한식,전라남도,장성군,66.0,56.0,장성군_현지인외지인맛집_최종.csv,전라남도,장성군,
b344ee5729f0a778048814151740133f,녹두꽃,한식,전북특별자치도,전주시 완산구,,80.0,전주시+완산구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,완산구
b34e0fe8280380f9cf142d03acaf7006,청룡갈비,한식,부산광역시,금정구,78.0,58.0,금정구_현지인외지인맛집_최종.csv,부산광역시,금정구,
b35457dbd878650bd7e762db70030ad9,코지하우스명지점,전문음식,부산광역시,강서구,28.0,72.0,강서구_현지인외지인맛집_최종.csv,부산광역시,강서구,
b35a9b6f1da4e825efb4af5f7dedbbeb,장터생선구이,전문음식,강원특별자치도,동해시,39.0,31.0,동해시_현지인외지인맛집_최종.csv,강원특별자치도,동해시,
b35caca75fe5c788f503388c01a451bf,청산1954광안리본점,한식,부산광역시,수영구,8.0,16.0,수영구_현지인외지인맛집_최종.csv,부산광역시,수영구,
b363b3cf93f3bca8c17c2b337174dcf0,콩뜨는집,전문음식,인천광역시,부평구,64.0,79.0,부평구_현지인외지인맛집_최종.csv,인천광역시,부평구,
b371bd9f72ad5d80bf6e79bee8d74405,원미헌장어,전문음식,전라남도,곡성군,45.0,69.0,곡성군_현지인외지인맛집_최종.csv,전라남도,곡성군,
b377efcd2f476c39567f038842fb1be0,쪽빛,한식,전라남도,진도군,79.0,69.0,진도군_현지인외지인맛집_최종.csv,전라남도,진도군,
b378e1f35da79bbccc324a3fbc11269f,번영식당,한식,강원특별자치도,정선군,43.0,43.0,정선군_현지인외지인맛집_최종.csv,강원특별자치도,정선군,
b37be6e256520048d34541be2841d59c,카페시옷,카페/찻집,전라남도,구례군,89.0,87.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
b38c739a17558d72bce0a6cc7460cf8a,외백[중식],외국식,충청남도,서천군,,99.0,서천군_현지인외지인맛집_최종.csv,충청남도,서천군,
b39241252252b60e9808d94e8ec14d12,만수르밥상,한식,경기도,용인시 처인구,82.0,,용인시+처인구_현지인외지인맛집_최종.csv,경기도,용인시,처인구
b39d1e2183a23f259817763e3f729dd7,샤브마니아계룡점,전문음식,충청남도,계룡시,39.0,27.0,계룡시_현지인외지인맛집_최종.csv,충청남도,계룡시,
b3a1e889e7b65d63766ca7506d40704e,할매순대,한식,충청남도,부여군,,86.0,부여군_현지인외지인맛집_최종.csv,충청남도,부여군,
b3a364b44d4c34489a8247f28dc3c810,참좋은신안횟집,전문음식,전라남도,신안군,38.0,48.0,신안군_현지인외지인맛집_최종.csv,전라남도,신안군,
b3a8895d933a25a1a4bca7d6aa4ff348,소나무집가든,한식,전라남도,고흥군,67.0,93.0,고흥군_현지인외지인맛집_최종.csv,전라남도,고흥군,
b3ac314a3a5efee33951d31e26c5865b,무우루,카페/찻집,전라남도,구례군,25.0,14.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
b3ae0c90c28119513662bb68f62ceb7c,메란명가곡성점,한식,전라남도,곡성군,53.0,53.0,곡성군_현지인외지인맛집_최종.csv,전라남도,곡성군,
b3ae20d8cce917bfd9f80b44114fa68d,코지하우스군산점,전문음식,전북특별자치도,군산시,29.0,,군산시_현지인외지인맛집_최종.csv,전북특별자치도,군산시,
b3ae22450d2d0e038e363f20aaa2ff2d,돌담길,한식,경상남도,창원시 진해구,68.0,93.0,창원시+진해구_현지인외지인맛집_최종.csv,경상남도,창원시,진해구
b3af6bb1054993134479ff01d4e887bb,향교골손두부,한식,경기도,안성시,,88.0,안성시_현지인외지인맛집_최종.csv,경기도,안성시,
b3b2d2d2c3c9e4f1b2d0ef24be8cbd48,천지순대국,한식,인천광역시,검단구,,82.0,검단구_현지인외지인맛집_최종.csv,인천광역시,검단구,
b3b88dac0f789bc4d2e0923b87937618,교동면옥포항점,한식,경상북도,포항시 남구,,93.0,포항시+남구_현지인외지인맛집_최종.csv,경상북도,포항시,남구
b3b949c8fd5e19522c49bc5f82c930d1,돌쇠정본점,한식,전라남도,영암군,24.0,18.0,영암군_현지인외지인맛집_최종.csv,전라남도,영암군,
b3ba01a88eedf0b12ad1f54ed351667b,거목한정식[한식],한식,광주광역시,남구,53.0,33.0,남구_현지인외지인맛집_최종.csv,광주광역시,남구,
b3ba9f8b2df2956aea34613ae3827175,웨스트진베이커리삼송점,간이음식,경기도,고양시 덕양구,87.0,,고양시+덕양구_현지인외지인맛집_최종.csv,경기도,고양시,덕양구
b3c475c3046677ca1b9ca59ac85d1735,천곡해물탕,한식,강원특별자치도,동해시,65.0,49.0,동해시_현지인외지인맛집_최종.csv,강원특별자치도,동해시,
b3c565dceb8955c96f39156cd88cc57b,배방숲카페,카페/찻집,충청남도,아산시,31.0,45.0,아산시_현지인외지인맛집_최종.csv,충청남도,아산시,
b3cad9f5552cd244ceb0fd2d0fbcdc87,우리들회식당,한식,경상남도,거제시,,77.0,거제시_현지인외지인맛집_최종.csv,경상남도,거제시,
b3cc2aeae623c81872318571b2fb6fd9,더닐라이,카페/찻집,경기도,김포시,49.0,34.0,김포시_현지인외지인맛집_최종.csv,경기도,김포시,
b3d71e32a3c7b7a67fe7c75c1fd351e2,구하숲,카페/찻집,전북특별자치도,장수군,13.0,13.0,장수군_현지인외지인맛집_최종.csv,전북특별자치도,장수군,
b3d94b461464102c561160539a92a6f5,먹보네조개구이,전문음식,충청남도,보령시,,99.0,보령시_현지인외지인맛집_최종.csv,충청남도,보령시,
b3da41ef04822d2fc80185af4ab31901,숲숲,카페/찻집,경기도,부천시 오정구,,81.0,부천시+오정구_현지인외지인맛집_최종.csv,경기도,부천시,오정구
b3db4d75107dc0af0d9a0a35511c658d,우정담,한식,울산광역시,울주군,63.0,99.0,울주군_현지인외지인맛집_최종.csv,울산광역시,울주군,
b3dc0f875811d8212cca5f58b75dc34a,오도재물레방아산장,한식,경상남도,함양군,,87.0,함양군_현지인외지인맛집_최종.csv,경상남도,함양군,
b3dfb258a7ee39c1669e63ddfe8d82a4,소뜰애,한식,충청북도,제천시,83.0,68.0,제천시_현지인외지인맛집_최종.csv,충청북도,제천시,
b3eb7a7b0ad2e188b0c13026fd38e8f9,해녀생선구이,한식,경상북도,영덕군,29.0,27.0,영덕군_현지인외지인맛집_최종.csv,경상북도,영덕군,
b3ee98bac9cfd676ce8d13bdacc79420,교동면옥,한식,울산광역시,동구,28.0,46.0,동구_현지인외지인맛집_최종.csv,울산광역시,동구,
b3efa6d89112a1a7deaff7420dc7c576,목민곰탕,한식,경상남도,창원시 의창구,33.0,50.0,창원시+의창구_현지인외지인맛집_최종.csv,경상남도,창원시,의창구
b3f00a8aee6377352e6f59b477963481,평상면옥,한식,대구광역시,서구,46.0,35.0,서구_현지인외지인맛집_최종.csv,대구광역시,서구,
b3f3848a566d849e092ceecd86af83b6,육면,한식,경상남도,합천군,6.0,15.0,합천군_현지인외지인맛집_최종.csv,경상남도,합천군,
b3f71db4b95a53169d283d4459c740dd,카페파밀리에,카페/찻집,전라남도,나주시,85.0,58.0,나주시_현지인외지인맛집_최종.csv,전라남도,나주시,
b3f81c30c7ec2ac582ae04380230d3fe,황장군평리점,한식,대구광역시,서구,15.0,14.0,서구_현지인외지인맛집_최종.csv,대구광역시,서구,
b3fa683800e25ff1e5e83ebac4c80a7b,소문난김군,전문음식,경상남도,남해군,69.0,64.0,남해군_현지인외지인맛집_최종.csv,경상남도,남해군,
b3fac28ab7669add27e71c333923040c,오늘도웃자두루치기본점,한식,경기도,하남시,17.0,28.0,하남시_현지인외지인맛집_최종.csv,경기도,하남시,
b3fe4168be8bea52b5638acaee7ca945,카페아일,카페/찻집,충청남도,태안군,28.0,23.0,태안군_현지인외지인맛집_최종.csv,충청남도,태안군,
b3ff33a900e087a0a3615a122b9704ec,대산명가,한식,경상남도,거창군,25.0,64.0,거창군_현지인외지인맛집_최종.csv,경상남도,거창군,
b400d9f867e4ddee8cfe851af6e6e0b1,하하횟집,전문음식,인천광역시,미추홀구,,81.0,미추홀구_현지인외지인맛집_최종.csv,인천광역시,미추홀구,
b40744aca5d574703eec12d701e8875d,오모나,카페/찻집,경기도,연천군,58.0,53.0,연천군_현지인외지인맛집_최종.csv,경기도,연천군,
b40e21ec6b54a54f651e54a4c2040716,장항해장국,한식,충청남도,서천군,52.0,71.0,서천군_현지인외지인맛집_최종.csv,충청남도,서천군,
b4122b524088938b2e861f8e0803ebc0,대원,한식,전라남도,완도군,80.0,79.0,완도군_현지인외지인맛집_최종.csv,전라남도,완도군,
b413f5c487e7ea157cb5df5ceafbbb71,하생촌,카페/찻집,전라남도,곡성군,66.0,52.0,곡성군_현지인외지인맛집_최종.csv,전라남도,곡성군,
b415fe12fae4ba16dbfe2b8d4575bf10,정깊은소담,한식,충청북도,영동군,6.0,12.0,영동군_현지인외지인맛집_최종.csv,충청북도,영동군,
b41649af8ecdde1202ded7ec07028c7b,삼오식당,한식,충청남도,부여군,57.0,59.0,부여군_현지인외지인맛집_최종.csv,충청남도,부여군,
b4197dd9c0034c1cf5e605abc3268471,프엘투알퀴진,전문음식,광주광역시,남구,59.0,76.0,남구_현지인외지인맛집_최종.csv,광주광역시,남구,
b421d5a29f4244d638ed93677aa4ca3b,앵매도리한우,한식,경기도,안산시 단원구,68.0,,안산시+단원구_현지인외지인맛집_최종.csv,경기도,안산시,단원구
b4228a788a9e60ba3569b734cce76044,수정궁,전문음식,부산광역시,수영구,32.0,27.0,수영구_현지인외지인맛집_최종.csv,부산광역시,수영구,
b4351308e2ed5d65084783358a28821a,동가룰가든,전문음식,충청남도,예산군,20.0,12.0,예산군_현지인외지인맛집_최종.csv,충청남도,예산군,
b4371280fbf63970ee74d6c01ecd6789,복해가든,한식,충청북도,보은군,4.0,6.0,보은군_현지인외지인맛집_최종.csv,충청북도,보은군,
b43b2136b5a53929d35649c930ae8150,모정산골냉면,한식,전북특별자치도,김제시,60.0,81.0,김제시_현지인외지인맛집_최종.csv,전북특별자치도,김제시,
b43ddbccf3f6b7ae403034a5ce9e9acb,명촌,한식,경기도,안양시 만안구,,93.0,안양시+만안구_현지인외지인맛집_최종.csv,경기도,안양시,만안구
b4407c60f09ee0a207b42d53e988eeb1,다다한정식[한식],한식,전라남도,여수시,92.0,,여수시_현지인외지인맛집_최종.csv,전라남도,여수시,
b440dadc27e74d4723b13a0ae6b79961,동강갈비탕,한식,전라남도,고흥군,25.0,19.0,고흥군_현지인외지인맛집_최종.csv,전라남도,고흥군,
b441dd97e634be63e5518f6e4e302052,까망꿀꿀이,한식,경상남도,함양군,72.0,92.0,함양군_현지인외지인맛집_최종.csv,경상남도,함양군,
b44595d89ce439a03eb740ba6a8a90f5,한울타리식당,한식,전라남도,완도군,95.0,,완도군_현지인외지인맛집_최종.csv,전라남도,완도군,
b445c52aaabc76d537cb286661e08d7e,얼음고을냉면,한식,대구광역시,서구,78.0,,서구_현지인외지인맛집_최종.csv,대구광역시,서구,
b44ba79ae796e495d89024e82eb377ca,밀양면옥,한식,경상남도,밀양시,81.0,90.0,밀양시_현지인외지인맛집_최종.csv,경상남도,밀양시,
b451f9241db91c8ff5e5c4152531065d,부흥기사식당,한식,인천광역시,부평구,19.0,23.0,부평구_현지인외지인맛집_최종.csv,인천광역시,부평구,
b4580fdb0714fcd582cc7f1ba6a01ba7,맛찬들왕소금구이서면점,한식,부산광역시,부산진구,61.0,60.0,부산진구_현지인외지인맛집_최종.csv,부산광역시,부산진구,
b4587c8d2f28c0f5f3cd8892e6191754,유명치킨,간이음식,경상북도,영양군,54.0,60.0,영양군_현지인외지인맛집_최종.csv,경상북도,영양군,
b45ad1cbc8504a7a8dc65ebe2173fcfd,오스갤러리,카페/찻집,전북특별자치도,완주군,18.0,6.0,완주군_현지인외지인맛집_최종.csv,전북특별자치도,완주군,
b45e25250c8cecbd4d9d9ab4dbaf41c0,대곡식당,한식,경상북도,청도군,68.0,71.0,청도군_현지인외지인맛집_최종.csv,경상북도,청도군,
b45ec39520ca08f72b03b0ca56273731,순광식당,전문음식,전라남도,순천시,79.0,48.0,순천시_현지인외지인맛집_최종.csv,전라남도,순천시,
b460745392937be9ac9290b7866a5922,프롬하이디,카페/찻집,경상남도,창원시 의창구,61.0,64.0,창원시+의창구_현지인외지인맛집_최종.csv,경상남도,창원시,의창구
b4627e12cd523b7e1410237ddd0da1d3,전산가든,한식,부산광역시,기장군,50.0,44.0,기장군_현지인외지인맛집_최종.csv,부산광역시,기장군,
b46362779bf5595e387570f0ee1a502e,가보,외국식,충청남도,태안군,34.0,34.0,태안군_현지인외지인맛집_최종.csv,충청남도,태안군,
b473250b79b2f9b4f13709dc8ea6f336,망향비빔국수구리점,한식,경기도,구리시,40.0,26.0,구리시_현지인외지인맛집_최종.csv,경기도,구리시,
b476b6fcf5f51acb2366b56c5915f4fc,쭈사랑쭈꾸미,전문음식,충청남도,서산시,,100.0,서산시_현지인외지인맛집_최종.csv,충청남도,서산시,
b47f6a254baab874ea86f7af8dd5a509,카페아르나,카페/찻집,충청남도,보령시,49.0,48.0,보령시_현지인외지인맛집_최종.csv,충청남도,보령시,
b47ffff11af73c65cb7e19b94624a0a1,연평도꽃게탕보리밥오이도거북섬점,한식,경기도,시흥시,37.0,26.0,시흥시_현지인외지인맛집_최종.csv,경기도,시흥시,
b4807dbf261a13939b54b96b7972dc96,모란창평국밥,한식,광주광역시,동구,98.0,,동구_현지인외지인맛집_최종.csv,광주광역시,동구,
b4853d75e912743d9ceea1e5ce26230a,들꽃피는자리,카페/찻집,전라남도,구례군,34.0,45.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
b497889b10b8daa5918d7460aca36640,문화식당[중식],외국식,경상북도,영덕군,49.0,55.0,영덕군_현지인외지인맛집_최종.csv,경상북도,영덕군,
b497bbaad89b58cf851add01b28390c7,인생보쌈,전문음식,충청남도,계룡시,54.0,70.0,계룡시_현지인외지인맛집_최종.csv,충청남도,계룡시,
b4a0be9f28f060e092057ecffeb7fd76,들꽃가든,한식,강원특별자치도,홍천군,,77.0,홍천군_현지인외지인맛집_최종.csv,강원특별자치도,홍천군,
b4a376715d3c0216280b2e7b5f42168c,초당할머니순두부,한식,강원특별자치도,강릉시,60.0,34.0,강릉시_현지인외지인맛집_최종.csv,강원특별자치도,강릉시,
b4a39d4d3e83d6d2c713d18313e59708,태백한우골실비식당,한식,강원특별자치도,태백시,28.0,27.0,태백시_현지인외지인맛집_최종.csv,강원특별자치도,태백시,
b4ad6b5dc2bbf6c75fee2a882ca49196,장가네더덕밥,한식,강원특별자치도,춘천시,20.0,64.0,춘천시_현지인외지인맛집_최종.csv,강원특별자치도,춘천시,
b4af90b372525f915de6369fad13bd4d,구름고개,카페/찻집,부산광역시,남구,46.0,22.0,남구_현지인외지인맛집_최종.csv,부산광역시,남구,
b4b1cba7b262a1778a68d28d9eb3c4a4,상무초밥첨단점,외국식,광주광역시,광산구,29.0,35.0,광산구_현지인외지인맛집_최종.csv,광주광역시,광산구,
b4b2aedfffc6e462136a1b3011feac2b,투올리,카페/찻집,전북특별자치도,전주시 완산구,81.0,99.0,전주시+완산구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,완산구
b4b7100d781c414f1de169e0c309caaa,해태닭집,간이음식,전라남도,구례군,81.0,81.0,구례군_현지인외지인맛집_최종.csv,전라남도,구례군,
b4bc09b169f036a0d8e9bbca6d19fe6b,산동식당,한식,경상북도,구미시,,67.0,구미시_현지인외지인맛집_최종.csv,경상북도,구미시,
b4bd4e72cfe6ba58f5d26ce1561fe260,일품새우,전문음식,경상남도,고성군,91.0,74.0,고성군_현지인외지인맛집_최종.csv,경상남도,고성군,
b4bde6081edc4b2a0ef615d6883fe925,모담보리밥,한식,충청북도,충주시,55.0,64.0,충주시_현지인외지인맛집_최종.csv,충청북도,충주시,
b4c20e50a27a3c16c1b6566ecac9d13a,서동한우본점,한식,충청남도,부여군,5.0,7.0,부여군_현지인외지인맛집_최종.csv,충청남도,부여군,
b4c31cfbbfdec1324fdec3a1acf345a2,커피문화포레스트,카페/찻집,경상남도,창녕군,97.0,70.0,창녕군_현지인외지인맛집_최종.csv,경상남도,창녕군,
b4d59c20768e20ac2a170b75c8d0b408,소플러스봉담점,한식,경기도,화성시 효행구,33.0,37.0,화성시+효행구_현지인외지인맛집_최종.csv,경기도,화성시,효행구
b4d6904402b0e592e1fd264f966788dd,신토불이가든,한식,전라남도,보성군,67.0,72.0,보성군_현지인외지인맛집_최종.csv,전라남도,보성군,
b4da7ce0250c54bf84a73e0eb095f88a,백합칼국수,한식,경기도,안양시 만안구,22.0,12.0,안양시+만안구_현지인외지인맛집_최종.csv,경기도,안양시,만안구
b4db1d19f9acc9b76cc0756e0a77bfcb,영광분식,간이음식,전북특별자치도,장수군,16.0,10.0,장수군_현지인외지인맛집_최종.csv,전북특별자치도,장수군,
b4ecbecd109f5711a86d628c329f852e,일상화,카페/찻집,충청북도,보은군,13.0,7.0,보은군_현지인외지인맛집_최종.csv,충청북도,보은군,
b4ee70bcfd3dd94d3779cdf651366fc0,관산식당,한식,전라남도,고흥군,4.0,4.0,고흥군_현지인외지인맛집_최종.csv,전라남도,고흥군,
b4f111785da595cef404c51f8828e433,코지하우스대구칠곡점,전문음식,대구광역시,북구,23.0,70.0,북구_현지인외지인맛집_최종.csv,대구광역시,북구,
b4f685fffa56e7a97174e89bd86bce6d,천추남원추어탕,한식,전라남도,장흥군,77.0,100.0,장흥군_현지인외지인맛집_최종.csv,전라남도,장흥군,
b4f735c2e0e9f7fd7903c671e6347ff3,해물나라,전문음식,전라남도,함평군,74.0,74.0,함평군_현지인외지인맛집_최종.csv,전라남도,함평군,
b4f99593e6e34dec4557a0ddcd1adf3f,레이틀리92,카페/찻집,대구광역시,동구,3.0,11.0,동구_현지인외지인맛집_최종.csv,대구광역시,동구,
b4fcf13a89ce8276a2bde68db11d85c1,24시전주명가콩나물국밥나성점,한식,세종특별자치시,세종특별자치시,90.0,97.0,세종특별자치시_현지인외지인맛집_최종.csv,세종특별자치시,세종특별자치시,
b4ff5aebbab83fc126cc98061f6f3e12,하오츠[중식],외국식,경기도,화성시 효행구,22.0,35.0,화성시+효행구_현지인외지인맛집_최종.csv,경기도,화성시,효행구
b508146b40d925afa90a825373df6108,강의리추어탕,한식,전라남도,담양군,18.0,20.0,담양군_현지인외지인맛집_최종.csv,전라남도,담양군,
b511e488904a2943780de56f2fc14f65,송암가든,한식,경상북도,청송군,76.0,76.0,청송군_현지인외지인맛집_최종.csv,경상북도,청송군,
b517baf507972e94993796c2ac816c40,군자산가든,한식,충청북도,괴산군,,99.0,괴산군_현지인외지인맛집_최종.csv,충청북도,괴산군,
b5196be62ecbf828952104bbc13ed5cc,다복회,전문음식,충청북도,증평군,48.0,59.0,증평군_현지인외지인맛집_최종.csv,충청북도,증평군,
b51aa7796ed301702563baf40aa6d080,일백풍천민물장어명지직영점,전문음식,부산광역시,강서구,98.0,94.0,강서구_현지인외지인맛집_최종.csv,부산광역시,강서구,
b51c14a80559d69475824d440c5564f2,한림칼국수,한식,경상남도,김해시,42.0,76.0,김해시_현지인외지인맛집_최종.csv,경상남도,김해시,
b51de81d554b10cb207576990f2f3c3f,대궁정육식당과한정식반상,한식,경기도,평택시,65.0,51.0,평택시_현지인외지인맛집_최종.csv,경기도,평택시,
b5266c4063f09e82a7c6da40a23f7203,한적골,한식,충청남도,공주시,47.0,,공주시_현지인외지인맛집_최종.csv,충청남도,공주시,
b52ac3fdfa157aceaa66ae51a4021c2d,육식연탄대가성남금광점,한식,경기도,성남시 중원구,32.0,,성남시+중원구_현지인외지인맛집_최종.csv,경기도,성남시,중원구
b52edd28f6a6319fc97fac954f6fdd86,연남솥밥,한식,세종특별자치시,세종특별자치시,76.0,,세종특별자치시_현지인외지인맛집_최종.csv,세종특별자치시,세종특별자치시,
b536bf0f73a65a6af7a252a9adb6e1a5,보문갈비,한식,경상북도,경주시,65.0,49.0,경주시_현지인외지인맛집_최종.csv,경상북도,경주시,
b5382e951249ab84e023edd0ed0dddaa,마니마니조개구이,전문음식,충청남도,보령시,27.0,17.0,보령시_현지인외지인맛집_최종.csv,충청남도,보령시,
b53b502db4fd3bdd42490855cd6e4a7a,쌍계명차,카페/찻집,경상남도,하동군,23.0,13.0,하동군_현지인외지인맛집_최종.csv,경상남도,하동군,
b53cd466147ce0a82a7980e9484971d4,더레이크스토리,카페/찻집,충청남도,천안시 서북구,11.0,19.0,천안시+서북구_현지인외지인맛집_최종.csv,충청남도,천안시,서북구
b5453f47c4bde52921b8df7203e04ba2,원진노기순청국장,한식,충청남도,공주시,67.0,52.0,공주시_현지인외지인맛집_최종.csv,충청남도,공주시,
b545ceea1365c1086f3a0ede2e380560,김봉창코다리북한산본점,한식,경기도,고양시 덕양구,,98.0,고양시+덕양구_현지인외지인맛집_최종.csv,경기도,고양시,덕양구
b5471b01af1f9edf0ed1bf4c0c511330,청학동들깨요리,한식,전북특별자치도,전주시 완산구,16.0,27.0,전주시+완산구_현지인외지인맛집_최종.csv,전북특별자치도,전주시,완산구
